0,1,2
-0.48493596072861667,0.392779325027639,0.4915378360522154
-0.49830057746800765,0.06534446822941054,0.6457959405753885
-0.44735886923388263,0.3480639585193394,0.5735409447723492
-0.4177778823107824,0.2792038947869499,0.40828515535099585
-0.5590596679897123,0.10643958857007374,0.6863163315252723
-0.6676850428333865,0.2397605250924239,0.493641647386978
-0.5299943803775989,0.22547695724304062,0.4552218636033036
-0.4060668910292697,0.25482648585347956,0.4049408879999869
-0.5698255895409429,0.06680984172360366,0.55721829104673
-0.45458966905510645,0.36164392382068666,0.45008702996851696
-0.568825120982762,0.17184301942682056,0.6438826140487165
-0.45683971021743996,0.35266122427463686,0.4008501407702476
-0.6311174602574247,0.16028067460529388,0.4297712858534863
-0.5767065564493626,0.12962287562003144,0.5270112408757209
-0.480714658054562,0.3361252736916248,0.4017427298073274
-0.5088056781285785,0.3150211145633059,0.593178529713157
-0.4692571957535887,0.3169203995622278,0.5577668714360171
-0.4131327873262309,0.15553230326654982,0.47472666526239843
-0.587198001446163,0.14877291334694864,0.48135851640593674
-0.43128957346088087,0.14829076143145264,0.4176419020062961
-0.6374558513027279,0.2867699540349987,0.688056934574199
-0.6810410680050756,0.07801142274449624,0.4482735804297682
-0.6281734981244333,0.11421072930354603,0.638367277002508
-0.46594022535235524,0.20150011567373277,0.524624190883341
-0.5871773675447405,0.1362982347240692,0.4388964747622885
-0.5255548811342637,0.15250915940284737,0.4169911542115134
-0.6274893592978692,0.2604148882150816,0.4590868655148662
-0.568433623974048,0.3766166198740572,0.4140399166023655
-0.6458643180488085,0.18577347124934046,0.6706666624720807
-0.5880638596492617,0.07293790844014858,0.6512114931783376
-0.44081998277850093,0.3384524823222144,0.5434846205795412
-0.44320189740831273,0.31247153150545526,0.43831730769962585
-0.4179761351300527,0.13616353477756016,0.5022289718461709
-0.5782780031013673,0.1809580143712225,0.5382707423287587
-0.4053069359482692,0.2536525509192638,0.45396371860079443
-0.5552188168650772,0.18800992603294336,0.556303328155488
-0.4368637652591525,0.13341094088357358,0.6308274733212158
-0.5773362339259049,0.19303632426893585,0.6241681834702455
-0.6040680321176849,0.21043011183867877,0.659403750787421
-0.5072594205503762,0.30142532961424634,0.6292365518144272
-0.48719036625520074,0.28174017241877625,0.6557570327372824
-0.4772959549809714,0.1107120374662422,0.48036923060448633
-0.518645611855094,0.28983211936568076,0.6187570979494825
-0.44246753578251236,0.28091318591831843,0.6062936085732814
-0.5050279485135989,0.26400210355009257,0.5052642288764996
-0.6188542332407752,0.018060603249000606,0.5888197481681785
-0.44245754031068335,0.10888142112582916,0.5171668548469431
-0.6457525095979632,0.0589649793937283,0.5543285782235527
-0.5386884654555782,0.15185748267601368,0.49118906069286383
-0.5839210247399557,0.038604991542563305,0.6390999281586001
-0.5141244372178491,0.17274255447450948,0.43234692255094287
-0.5354241082080698,0.11202805639313507,0.6242544044382865
-0.5608317963943557,0.2654014320440756,0.6900725722024561
-0.45206654853059336,0.17751916571014997,0.4471469522332871
-0.5797006517724478,0.2813173593667807,0.6618687555286334
-0.5141490160694802,0.11841743632812923,0.6143325500542723
-0.5497872644998616,0.0919992703698912,0.5047971769237606
-0.5497331487538972,0.2993571692915332,0.4564233910171314
-0.5173290688549779,0.192075907888743,0.6675034010598505
-0.40139042770123046,0.30038597379070414,0.5035968937168207
-0.6256151442350083,0.1531905836551139,0.46163227377950977
-0.4784699782323959,0.2755785268919245,0.432819021336474
-0.42098682454582853,0.33706269106761527,0.6069800505337525
-0.5246763772913714,0.13816384655432928,0.4103007039953358
-0.43580585437631797,0.18183847527357577,0.5439313240092709
-0.4923822640582997,0.2980608576847673,0.5554920024967978
-0.5945745161787468,0.11449197108535292,0.567755360763818
-0.4537901647444752,0.24093021024783445,0.6870539710090348
-0.6288745116426087,0.10561724093168007,0.6318810018395398
-0.4234918994552672,0.11141393380864828,0.6169907495574234
-0.42434532863377467,0.22862430265607792,0.6634944772348377
-0.5111407864492762,0.25256582400955496,0.6897395924244931
-0.5463330648897667,0.36385786491324534,0.5019102106853737
