0,1,2,3,4,5
0.03121297128691029,1.5099599596210105,0.422391312433535,-1.4360359870078985,0.430103266493437,0.49216538890486516
-0.44144019871572543,0.5871579076549814,0.23610645159276786,-0.2876027388249157,-0.5552684140924521,-0.41980506486932706
-0.4553397576348456,0.8898432714420231,-0.757437790275569,-0.13615440222898934,-0.8749894789196238,0.3825418276620393
0.04667059132495536,0.39748182929454523,0.4763979467226566,0.8675049305807803,-0.3108100537114226,-0.895278142941474
-0.5841115911763116,0.3179107774870328,-0.563209406644311,-0.12328517836340394,-0.30245598491210024,0.39158260605294937
-0.1892560403494424,0.3432360085246162,-1.0645388987559055,0.9503223017532647,0.5893045152452024,1.263958609625159
0.08002834084393128,0.3062723651750545,0.48255812950087484,-0.25176864637891294,-0.3567857947638508,-0.4286506958037397
0.419291136746969,-0.007217334233458106,0.2077367379401051,0.7903457842490307,1.3942569909749556,0.29188501084555685
1.0839665775780116,0.39548568163559117,-0.2929860031849455,-0.05261233059344467,-1.2836417392940533,-0.7284034714232468
-0.9847793750960745,0.2338261890367294,0.6297473088194212,-0.44836977608850126,0.10153371622826653,-0.8695717719839166
