0,1,2,3,4,5
0.4122216883545187,-0.08170170040800828,0.284749181888675,-0.5182413046393873,-0.17314129243264184,0.14113094787151081
-1.0722663869434486,-0.9012965764019272,-1.712713049479867,1.6480346811258584,0.3856585917899001,0.9418275788494901
-0.8317379283017207,0.6290816847097275,-0.8044761823302193,1.272637932403493,0.36024252481940083,0.3442633565832041
0.4355291836493237,-0.07735443510480611,0.5543919923406002,-0.3377977588827779,0.6240844093624877,0.7680390062269564
-0.35658462567742377,0.3502786146900391,-0.5845702930574422,1.2247170171140427,0.7791403968848469,-0.09813110895213994
-0.1861184240020768,1.4806891204558164,-0.6373927347218005,-1.709236852377105,0.39273981563563165,0.3255147185889185
0.8234002150340419,0.8838518372369818,-0.7123951428819664,0.503896385092183,0.473001928978666,0.787769245022726
0.825186849555953,0.1448620635635651,-0.05195364929326296,-0.03344674684572542,-0.03822479845259497,-0.2798285669836396
0.4039690720962127,0.38750512678639476,-0.7115819323905508,0.9058171019563719,-0.46487431196260937,-0.48951813557115054
0.5736287581200856,0.1083184243203904,0.8465922141499184,0.4003623066493208,0.5175397447598764,0.11532338220935023
