0,1,2,3,4,5,6,7,8,9
-0.2458116749061138,-1.1366690813423266,-0.3831169725919892,-0.651191330423562,-0.6620541320375007,-0.7055203159087425,-0.05772255089249467,-0.6981348320672041,0.4137045587940451,0.3133554982663582
-0.596852227406756,-1.3615426480327748,-0.608887391254206,-0.30693201803618453,-1.0684330061230318,-0.6972456896806983,-0.008562841582128278,-0.8529354842958341,0.4278369846471414,0.45902056026429433
-0.2689245917962318,-1.1293845082504237,-0.5245011599446824,-0.6500543655606015,-0.7494454814233154,-0.4625114607532508,0.22703175056228442,-0.8264121729041416,0.19760179743322417,0.5623395565906002
-0.34204753143395095,-0.8841081463882327,-0.4539231723924334,-0.9173825928760787,-0.4915420666686824,-0.4358283089310876,-0.20607216910267392,-0.6312310652769731,0.7397444131987815,0.612449438756108
-0.08910294410881542,-1.1906552490715723,-0.762440744645847,-0.5825419647269022,-1.0704306022064123,-0.49324474159172804,-0.0259848809810429,-1.1719270582257972,0.8310171367450764,0.6878830418078576
-0.3647639780126815,-1.0436818488150357,-0.5157533331910374,-0.8841019638256815,-0.8523452901641037,-0.5696207398693125,-0.04857275645190229,-0.6918025546567854,0.44213135021748173,0.6685704815094626
-0.21375731491759514,-0.9373441583913293,-0.5427539532030164,-1.1176721372538,-0.6567314586138375,-0.6182586725851712,0.13937487681078897,-0.9058443069308293,0.16434415393696883,0.7714673846799648
-0.4109520272392355,-0.8183501699290135,-0.3801139657943787,-0.7176638533621067,-0.6557462510881348,-0.14276586565761562,0.26993930697921464,-0.7355435842423642,0.2637011317844606,0.29745105034923225
-0.36547531680405276,-1.2658733415924002,-0.7702507243939903,-0.9561404650700658,-0.9157824232580097,-0.6555635371614459,-0.3270873181967467,-1.1175230098266828,0.7132091710416817,0.7762426292551644
-0.20987111803712258,-1.2533715412633124,-0.51080203896431,-0.8754719435045082,-1.0437513706156223,-0.6157432351100605,-0.4033376345301052,-1.121425078654032,1.234029952732334,0.5150395194315529
-0.3837531299948437,-1.409904679755674,-0.5723195401839893,-0.5481229687680693,-1.0344192759068476,-0.2890964554568527,0.1883623103424904,-1.1984714347782097,0.810744182828089,0.36400479900861565
-0.3869342591502688,-1.4311545126879615,-0.4126594740620505,-0.38401358061615737,-1.036237774429488,-0.6053140922520036,0.4616082841050826,-0.9649585305811343,0.025809115967726393,0.2796802197263433
-0.2873917981848735,-1.5537786423911655,-0.5453349852062861,-0.645277551673972,-0.8643174291812485,-0.5002406623659142,-0.12127278901808919,-0.9417707037830065,0.43224119572718755,0.5210485301179034
-0.17942560450473605,-0.8592055040313602,-0.6600860681796088,-1.2570616931390828,-0.5299767259492234,-0.19410556460606695,-0.27949811915279543,-1.0986180619819466,0.6028308509528191,0.768484477995033
-0.13453998157644154,-0.7769584845062331,-0.4215672924226543,-1.0478942580266681,-0.630615890083379,-0.18523305509269816,0.3657816995535998,-0.7913301009331426,0.39769374266024765,0.6809150909910704
-0.3331600305295078,-1.2449628340535484,-0.4422878747203494,-0.48754033472866776,-0.8337585399707013,-0.6274725532161053,0.1725290974247698,-0.9901340446129239,0.04532736280022984,0.4139080895811371
-0.3436667328409451,-0.9516902674743322,-0.29171085720337414,-0.4075312006044236,-0.4159241242115195,0.013470787932508776,0.34384386981738,-0.9052582666310087,0.6887862770520357,0.26541307257939384
-0.26542143853881395,-1.416947927723612,-0.34691619888215164,-0.8149314452394059,-0.8368717505937091,-0.18408463823654692,0.4207894334718187,-0.9156123833769434,0.004136615527950083,0.5380972722638984
-0.302816224877051,-1.1366164792250095,-0.5431525429877233,-0.3892858589204811,-0.9720320641034066,-0.7060977912569628,0.06888802293797813,-1.028497154752437,0.5312461338879508,0.45173125057291497
-0.4123215555210883,-1.1810934399040276,-0.8715531278593112,-0.6939385428876064,-0.8340774043632817,-0.41517483076160033,-0.19541025418828617,-1.0501189287400698,0.8750020264180085,0.8091725637383796
-0.07303494961062018,-1.043534634235951,-0.28619998067803865,-0.9876120920556655,-0.8410843796580847,-0.7239576373864325,0.2910826157870514,-0.9845041959098011,0.07015357419365964,0.6460533685686447
-0.5656272993924412,-0.9634483325246688,-0.49858013904734627,-1.01782039158207,-0.9109148535696177,-0.8040952992185987,-0.19193139432834627,-0.8445087881385593,0.5207699211626904,0.6700853229476891
-0.37741444645991057,-0.6854829212188368,-0.5115329017797676,-0.8916211732918035,-0.6456839520241224,0.005256153136187214,0.12305895209631151,-1.0100965512675641,0.3870708339994918,0.5823340947288895
-0.07160618008354253,-0.8035940697061488,-0.7965325818241837,-0.8566386354442557,-0.9440973736676807,-0.19665732168153183,0.023845364285248305,-1.260412771275439,0.7015055409486447,0.602844607126132
-0.3626047171387391,-1.2462934634384983,-0.6956115734894273,-0.5526461024848492,-0.7309525799206532,-0.5852488924232464,-0.21571363139509037,-0.6999769882016694,0.6959865242203591,0.5343828299798044
-0.5040802129968134,-1.4810647559833368,-0.5817195319792647,-0.5644691969314559,-0.9996650314049134,-0.3885168721643991,0.19371908399450244,-0.8225841154702415,0.30047237399619164,0.3992457716940353
-0.5079018678926496,-1.336045418110979,-0.7782078073130511,-0.7332194290150521,-1.0280758888334467,-0.5488195997164111,-0.05234208621437786,-1.1961514747210444,0.7665384144937428,0.4788973653198057
-0.30959869952420427,-1.169743549106377,-0.5720418558486151,-1.0860248937679144,-0.6503472575507556,-0.3030378150427457,0.14651103783439356,-0.7847646762572802,0.48175087474372863,0.904965363755257
-0.4361528780975763,-0.797749104765513,-0.4530697775819003,-0.7540071517996704,-0.5785441895720993,-0.49079393907112756,0.1310432728128959,-0.7305644326446599,0.1841504357173837,0.7069825891577014
-0.3923762719296294,-1.2728774154594604,-0.5884914115365076,-0.8398634075102347,-0.9137815346021874,-0.5910214426393157,0.018880476858444628,-0.8302265926807864,0.3881769468434527,0.2848639390103415
-0.47537513335971576,-1.0726085410713306,-0.4963837027239197,-1.1887805550467387,-0.8340591270827296,-0.4812811042288578,0.13095478017743395,-0.6057476086405004,0.25661013489960416,0.6093803412854049
-0.4813713196291509,-0.8538370119904469,-0.6692717643018751,-0.85033774865403,-0.7592387608886007,-0.30834837444313473,-0.11573639186026496,-0.9838554714195756,0.6363529882605738,0.6020113529270439
